2025/05/10 23:45:53 Running in pod
2025/05/10 23:45:54 Connected to vCenter: wv-qa-vc.wv.mentorg.com
2025/05/10 23:45:54 Connected to OpenStack
2025/05/10 23:45:54 VCenter Thumbprint: c6:d4:67:f5:6c:74:c8:66:63:66:94:03:cc:e9:58:65:3b:d5:47:f5
2025/05/10 23:45:54 Creating volumes in OpenStack
Volume created successfully %s available
Volume created successfully %s available
2025/05/10 23:46:05 Volumes created successfully
2025/05/10 23:46:05 CBT Enabled: true
2025/05/10 23:46:05 Starting NBD server
2025/05/10 23:46:07 Copying disk 0, Completed: 0%
2025-05-10T23:34:33Z	INFO	openstackcreds-controller	Validating OpenstackCreds 'pf9-qa-local' object	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "08a4b739-e138-409b-a713-103652511f70"}
Image ID found Image ID 3e6e71fe-96f2-4382-897a-5a31fef520bc
2025-05-10T23:34:34Z	INFO	openstackcreds-controller	Getting flavors for OpenstackCreds 'pf9-qa-local'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "08a4b739-e138-409b-a713-103652511f70"}
2025-05-10T23:34:34Z	INFO	vjailbreaknode-controller	Reconciling VjailbreakNode	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "b267ae01-ee5d-48c1-8d74-0abac8e42d28"}
2025-05-10T23:34:35Z	INFO	openstackcreds-controller	Successfully got flavors for OpenstackCreds 'pf9-qa-local'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "08a4b739-e138-409b-a713-103652511f70"}
2025-05-10T23:34:35Z	INFO	openstackcreds-controller	Setting flavors for OpenstackCreds '[{03a80c1f-eba9-42a0-8b7b-e7dc7ac9dbf9 80 8192 m1.large 1 0 4 true 0 } {1265aec5-fde0-4562-8300-a226736f1e72 0 1024 pf9.unknown 1 0 1 true 0 } {14d6aa67-7026-4948-a1c0-fa7b97fba2d9 20 65536 M1.xLarge-02 1 0 16 true 0 } {48651614-9f11-47f6-a73d-7f7b52acfb4f 20 81920 pf9-test-vvlarge-40/80 1 0 40 true 0 } {4a99291c-e395-4639-b61e-a291366e68fb 160 16384 m1.xlarge 1 0 8 true 0 } {4ce01543-1c71-418b-854b-d3bcdf096e52 20 20480 m1.custom-01 1 0 8 true 0 } {5148d8f2-e00b-4a33-a736-d75b8190b7cd 40 4096 m1.medium 1 0 2 true 0 } {a0b0422c-43c5-4a7b-9bcd-49afdf27f078 250 4096 Infra-Testing 1 0 4 true 0 } {ad67368b-e0fe-48ee-afaf-51c7a487c296 60 8192 M2.Large 1 0 4 true 0 } {b1e652fe-583b-4176-8ee9-f6904a7ee7c3 20 2048 m1.small 1 0 1 true 0 } {e904521b-964d-4690-bdb2-86e039915207 128 131072 pf9-test-vvlarge 1 0 32 true 0 } {f12be080-bcf7-4e00-812e-1ae138efb574 1 512 m1.tiny 1 0 1 true 0 }]
'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "08a4b739-e138-409b-a713-103652511f70"}
2025-05-10T23:34:35Z	ERROR	openstackcreds-controller	Error updating spec of OpenstackCreds 'pf9-qa-local'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "08a4b739-e138-409b-a713-103652511f70", "error": "Operation cannot be fulfilled on openstackcreds.vjailbreak.k8s.pf9.io \"pf9-qa-local\": the object has been modified; please apply your changes to the latest version and try again"}
github.com/platform9/vjailbreak/k8s/migration/internal/controller.(*OpenstackCredsReconciler).reconcileNormal
	/workspace/internal/controller/openstackcreds_controller.go:137
github.com/platform9/vjailbreak/k8s/migration/internal/controller.(*OpenstackCredsReconciler).Reconcile
	/workspace/internal/controller/openstackcreds_controller.go:90
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Reconcile
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:119
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).reconcileHandler
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:334
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).processNextWorkItem
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:294
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Start.func2.2
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:255
2025-05-10T23:34:35Z	ERROR	Reconciler error	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "08a4b739-e138-409b-a713-103652511f70", "error": "Operation cannot be fulfilled on openstackcreds.vjailbreak.k8s.pf9.io \"pf9-qa-local\": the object has been modified; please apply your changes to the latest version and try again"}
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).reconcileHandler
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:347
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).processNextWorkItem
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:294
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Start.func2.2
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:255
2025-05-10T23:34:35Z	INFO	openstackcreds-controller	Reconciling OpenstackCreds 'pf9-qa-local'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "6fb96cb8-5d19-4c15-a293-1049bd7bb774"}
2025-05-10T23:34:35Z	INFO	openstackcreds-controller	OpenstackCreds 'pf9-qa-local' CR is being created or updated	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "6fb96cb8-5d19-4c15-a293-1049bd7bb774"}
2025-05-10T23:34:35Z	INFO	openstackcreds-controller	Validating OpenstackCreds 'pf9-qa-local' object	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "6fb96cb8-5d19-4c15-a293-1049bd7bb774"}
Image ID found Image ID 3e6e71fe-96f2-4382-897a-5a31fef520bc
2025-05-10T23:34:35Z	INFO	vjailbreaknode-controller	Skipping master node, updating flavor	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "b267ae01-ee5d-48c1-8d74-0abac8e42d28", "name": "vjailbreak-master"}
2025-05-10T23:34:35Z	INFO	vjailbreaknode-controller	Reconciling VjailbreakNode	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "93443e9e-26ee-41f4-acb0-a5593497f728"}
Image ID found Image ID 3e6e71fe-96f2-4382-897a-5a31fef520bc
2025-05-10T23:34:36Z	INFO	openstackcreds-controller	Getting flavors for OpenstackCreds 'pf9-qa-local'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "6fb96cb8-5d19-4c15-a293-1049bd7bb774"}
Image ID found Image ID 3e6e71fe-96f2-4382-897a-5a31fef520bc
2025-05-10T23:34:36Z	INFO	vjailbreaknode-controller	Skipping master node, updating flavor	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "93443e9e-26ee-41f4-acb0-a5593497f728", "name": "vjailbreak-master"}
2025-05-10T23:34:37Z	INFO	openstackcreds-controller	Successfully got flavors for OpenstackCreds 'pf9-qa-local'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "6fb96cb8-5d19-4c15-a293-1049bd7bb774"}
2025-05-10T23:34:37Z	INFO	openstackcreds-controller	Setting flavors for OpenstackCreds '[{03a80c1f-eba9-42a0-8b7b-e7dc7ac9dbf9 80 8192 m1.large 1 0 4 true 0 } {1265aec5-fde0-4562-8300-a226736f1e72 0 1024 pf9.unknown 1 0 1 true 0 } {14d6aa67-7026-4948-a1c0-fa7b97fba2d9 20 65536 M1.xLarge-02 1 0 16 true 0 } {48651614-9f11-47f6-a73d-7f7b52acfb4f 20 81920 pf9-test-vvlarge-40/80 1 0 40 true 0 } {4a99291c-e395-4639-b61e-a291366e68fb 160 16384 m1.xlarge 1 0 8 true 0 } {4ce01543-1c71-418b-854b-d3bcdf096e52 20 20480 m1.custom-01 1 0 8 true 0 } {5148d8f2-e00b-4a33-a736-d75b8190b7cd 40 4096 m1.medium 1 0 2 true 0 } {a0b0422c-43c5-4a7b-9bcd-49afdf27f078 250 4096 Infra-Testing 1 0 4 true 0 } {ad67368b-e0fe-48ee-afaf-51c7a487c296 60 8192 M2.Large 1 0 4 true 0 } {b1e652fe-583b-4176-8ee9-f6904a7ee7c3 20 2048 m1.small 1 0 1 true 0 } {e904521b-964d-4690-bdb2-86e039915207 128 131072 pf9-test-vvlarge 1 0 32 true 0 } {f12be080-bcf7-4e00-812e-1ae138efb574 1 512 m1.tiny 1 0 1 true 0 }]
'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "6fb96cb8-5d19-4c15-a293-1049bd7bb774"}
2025-05-10T23:34:37Z	INFO	openstackcreds-controller	Successfully authenticated to Openstack 'https://disw-qa-wilsonville.app.pcd.platform9.com/keystone/v3'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "6fb96cb8-5d19-4c15-a293-1049bd7bb774"}
2025-05-10T23:34:39Z	INFO	Waited before sending request	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "f6b5408c-3bd5-47be-9074-58c5405c183d", "delay": "3.490925822s", "reason": "client-side throttling, not priority and fairness", "verb": "PUT", "URL": "https://10.43.0.1:443/apis/vjailbreak.k8s.pf9.io/v1alpha1/namespaces/migration-system/vmwaremachines/orw-qa-04-02/status"}
2025-05-10T23:34:39Z	INFO	Closing scope for VMWareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "f6b5408c-3bd5-47be-9074-58c5405c183d", "name": "qa-siemens-02", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-10T23:34:43Z	ERROR	Reconciler error	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "6fb96cb8-5d19-4c15-a293-1049bd7bb774", "error": "failed to update vmwaremachine object: failed to create or update VMwareMachine labels: VMwareMachine.vjailbreak.k8s.pf9.io \"pf9-test-14\" is invalid: metadata.labels: Invalid value: \"pf9-test-vvlarge-40/80\": a valid label must be an empty string or consist of alphanumeric characters, '-', '_' or '.', and must start and end with an alphanumeric character (e.g. 'MyValue',  or 'my_value',  or '12345', regex used for validation is '(([A-Za-z0-9][-A-Za-z0-9_.]*)?[A-Za-z0-9])?')", "errorVerbose": "failed to create or update VMwareMachine labels: VMwareMachine.vjailbreak.k8s.pf9.io \"pf9-test-14\" is invalid: metadata.labels: Invalid value: \"pf9-test-vvlarge-40/80\": a valid label must be an empty string or consist of alphanumeric characters, '-', '_' or '.', and must start and end with an alphanumeric character (e.g. 'MyValue',  or 'my_value',  or '12345', regex used for validation is '(([A-Za-z0-9][-A-Za-z0-9_.]*)?[A-Za-z0-9])?')\nfailed to update vmwaremachine object\ngithub.com/platform9/vjailbreak/k8s/migration/internal/controller.(*OpenstackCredsReconciler).reconcileNormal\n\t/workspace/internal/controller/openstackcreds_controller.go:185\ngithub.com/platform9/vjailbreak/k8s/migration/internal/controller.(*OpenstackCredsReconciler).Reconcile\n\t/workspace/internal/controller/openstackcreds_controller.go:90\nsigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Reconcile\n\t/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:119\nsigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).reconcileHandler\n\t/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:334\nsigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).processNextWorkItem\n\t/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:294\nsigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Start.func2.2\n\t/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:255\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1700"}
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).reconcileHandler
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:347
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).processNextWorkItem
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:294
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Start.func2.2
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:255
2025-05-10T23:34:43Z	INFO	openstackcreds-controller	Reconciling OpenstackCreds 'pf9-qa-local'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "99dcb890-864d-48c6-b65b-56eb61c46d81"}
2025-05-10T23:34:43Z	INFO	openstackcreds-controller	OpenstackCreds 'pf9-qa-local' CR is being created or updated	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "99dcb890-864d-48c6-b65b-56eb61c46d81"}
2025-05-10T23:34:43Z	INFO	openstackcreds-controller	Validating OpenstackCreds 'pf9-qa-local' object	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "99dcb890-864d-48c6-b65b-56eb61c46d81"}
Image ID found Image ID 3e6e71fe-96f2-4382-897a-5a31fef520bc
2025-05-10T23:34:44Z	INFO	openstackcreds-controller	Getting flavors for OpenstackCreds 'pf9-qa-local'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "99dcb890-864d-48c6-b65b-56eb61c46d81"}
2025-05-10T23:34:45Z	INFO	openstackcreds-controller	Successfully got flavors for OpenstackCreds 'pf9-qa-local'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "99dcb890-864d-48c6-b65b-56eb61c46d81"}
2025-05-10T23:34:45Z	INFO	openstackcreds-controller	Setting flavors for OpenstackCreds '[{03a80c1f-eba9-42a0-8b7b-e7dc7ac9dbf9 80 8192 m1.large 1 0 4 true 0 } {1265aec5-fde0-4562-8300-a226736f1e72 0 1024 pf9.unknown 1 0 1 true 0 } {14d6aa67-7026-4948-a1c0-fa7b97fba2d9 20 65536 M1.xLarge-02 1 0 16 true 0 } {48651614-9f11-47f6-a73d-7f7b52acfb4f 20 81920 pf9-test-vvlarge-40/80 1 0 40 true 0 } {4a99291c-e395-4639-b61e-a291366e68fb 160 16384 m1.xlarge 1 0 8 true 0 } {4ce01543-1c71-418b-854b-d3bcdf096e52 20 20480 m1.custom-01 1 0 8 true 0 } {5148d8f2-e00b-4a33-a736-d75b8190b7cd 40 4096 m1.medium 1 0 2 true 0 } {a0b0422c-43c5-4a7b-9bcd-49afdf27f078 250 4096 Infra-Testing 1 0 4 true 0 } {ad67368b-e0fe-48ee-afaf-51c7a487c296 60 8192 M2.Large 1 0 4 true 0 } {b1e652fe-583b-4176-8ee9-f6904a7ee7c3 20 2048 m1.small 1 0 1 true 0 } {e904521b-964d-4690-bdb2-86e039915207 128 131072 pf9-test-vvlarge 1 0 32 true 0 } {f12be080-bcf7-4e00-812e-1ae138efb574 1 512 m1.tiny 1 0 1 true 0 }]
'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "99dcb890-864d-48c6-b65b-56eb61c46d81"}
2025-05-10T23:34:45Z	INFO	openstackcreds-controller	Successfully authenticated to Openstack 'https://disw-qa-wilsonville.app.pcd.platform9.com/keystone/v3'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "99dcb890-864d-48c6-b65b-56eb61c46d81"}
2025-05-10T23:34:47Z	INFO	vjailbreaknode-controller	Reconciling VjailbreakNode	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "37870ef9-c429-4006-9b56-2b335664ba05"}
Image ID found Image ID 3e6e71fe-96f2-4382-897a-5a31fef520bc
2025-05-10T23:34:48Z	INFO	vjailbreaknode-controller	Skipping master node, updating flavor	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "37870ef9-c429-4006-9b56-2b335664ba05", "name": "vjailbreak-master"}
2025-05-10T23:35:06Z	ERROR	Reconciler error	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "99dcb890-864d-48c6-b65b-56eb61c46d81", "error": "failed to update vmwaremachine object: failed to create or update VMwareMachine labels: VMwareMachine.vjailbreak.k8s.pf9.io \"pf9-test-32\" is invalid: metadata.labels: Invalid value: \"pf9-test-vvlarge-40/80\": a valid label must be an empty string or consist of alphanumeric characters, '-', '_' or '.', and must start and end with an alphanumeric character (e.g. 'MyValue',  or 'my_value',  or '12345', regex used for validation is '(([A-Za-z0-9][-A-Za-z0-9_.]*)?[A-Za-z0-9])?')", "errorVerbose": "failed to create or update VMwareMachine labels: VMwareMachine.vjailbreak.k8s.pf9.io \"pf9-test-32\" is invalid: metadata.labels: Invalid value: \"pf9-test-vvlarge-40/80\": a valid label must be an empty string or consist of alphanumeric characters, '-', '_' or '.', and must start and end with an alphanumeric character (e.g. 'MyValue',  or 'my_value',  or '12345', regex used for validation is '(([A-Za-z0-9][-A-Za-z0-9_.]*)?[A-Za-z0-9])?')\nfailed to update vmwaremachine object\ngithub.com/platform9/vjailbreak/k8s/migration/internal/controller.(*OpenstackCredsReconciler).reconcileNormal\n\t/workspace/internal/controller/openstackcreds_controller.go:185\ngithub.com/platform9/vjailbreak/k8s/migration/internal/controller.(*OpenstackCredsReconciler).Reconcile\n\t/workspace/internal/controller/openstackcreds_controller.go:90\nsigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Reconcile\n\t/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:119\nsigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).reconcileHandler\n\t/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:334\nsigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).processNextWorkItem\n\t/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:294\nsigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Start.func2.2\n\t/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:255\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1700"}
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).reconcileHandler
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:347
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).processNextWorkItem
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:294
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Start.func2.2
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:255
2025-05-10T23:35:06Z	INFO	openstackcreds-controller	Reconciling OpenstackCreds 'pf9-qa-local'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "8f1fa178-c588-495d-91fd-2127e2e9d805"}
2025-05-10T23:35:06Z	INFO	openstackcreds-controller	OpenstackCreds 'pf9-qa-local' CR is being created or updated	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "8f1fa178-c588-495d-91fd-2127e2e9d805"}
2025-05-10T23:35:06Z	INFO	openstackcreds-controller	Validating OpenstackCreds 'pf9-qa-local' object	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "8f1fa178-c588-495d-91fd-2127e2e9d805"}
Image ID found Image ID 3e6e71fe-96f2-4382-897a-5a31fef520bc
2025-05-10T23:35:07Z	INFO	openstackcreds-controller	Getting flavors for OpenstackCreds 'pf9-qa-local'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "8f1fa178-c588-495d-91fd-2127e2e9d805"}
2025-05-10T23:35:08Z	INFO	openstackcreds-controller	Successfully got flavors for OpenstackCreds 'pf9-qa-local'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"pf9-qa-local","namespace":"migration-system"}, "namespace": "migration-system", "name": "pf9-qa-local", "reconcileID": "8f1fa178-c588-495d-91fd-2127e2e9d805"}
